"Indicator";"Registry";"Cancer";"Age";"Sex";"Year";"Age-specific Rate"
"Incidence";"Belgium";"Lung";"30-44";"Female";"2017";"4.92"
"Incidence";"Belgium";"Lung";"30-44";"Female";"2018";"4.74"
"Incidence";"Belgium";"Lung";"30-44";"Female";"2019";"4.71"
"Incidence";"Belgium";"Lung";"30-44";"Female";"2020";"4.85"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2004";"72.67"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2005";"74.08"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2006";"70.72"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2007";"69.21"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2008";"71.06"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2009";"68.76"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2010";"63.60"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2011";"61.85"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2012";"58.88"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2013";"56.48"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2014";"51.49"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2015";"48.58"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2016";"43.00"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2017";"40.30"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2018";"36.27"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2019";"32.06"
"Mortality";"Belgium";"Lung";"45-59";"Male";"2020";"30.93"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2004";"104.20"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2005";"98.02"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2006";"99.10"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2007";"97.13"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2008";"98.77"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2009";"97.18"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2010";"88.75"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2011";"88.37"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2012";"88.88"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2013";"81.36"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2014";"78.29"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2015";"74.17"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2016";"70.57"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2017";"66.22"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2018";"65.85"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2019";"63.36"
"Incidence";"Belgium";"Lung";"45-59";"Male";"2020";"62.71"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2004";"45.34"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2005";"45.71"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2006";"48.86"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2007";"51.27"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2008";"46.58"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2009";"57.66"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2010";"58.12"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2011";"54.43"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2012";"57.86"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2013";"55.36"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2014";"53.17"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2015";"53.69"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2016";"54.75"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2017";"52.72"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2018";"49.09"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2019";"55.89"
"Incidence";"Belgium";"Lung";"45-59";"Female";"2020";"48.43"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2004";"27.99"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2005";"32.73"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2006";"33.16"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2007";"33.45"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2008";"32.20"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2009";"32.27"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2010";"33.11"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2011";"37.91"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2012";"33.75"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2013";"33.76"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2014";"30.55"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2015";"32.08"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2016";"29.88"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2017";"26.87"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2018";"25.18"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2019";"24.07"
"Mortality";"Belgium";"Lung";"45-59";"Female";"2020";"23.96"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2004";"80.67"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2005";"82.59"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2006";"89.13"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2007";"100.15"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2008";"100.51"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2009";"108.82"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2010";"117.40"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2011";"130.16"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2012";"126.91"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2013";"139.68"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2014";"148.60"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2015";"146.75"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2016";"152.01"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2017";"161.63"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2018";"174.98"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2019";"174.79"
"Incidence";"Belgium";"Lung";"60-74";"Female";"2020";"184.60"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2004";"62.34"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2005";"64.01"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2006";"66.98"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2007";"69.50"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2008";"80.46"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2009";"76.92"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2010";"86.91"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2011";"86.53"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2012";"84.61"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2013";"97.17"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2014";"96.50"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2015";"101.12"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2016";"99.55"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2017";"90.13"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2018";"96.80"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2019";"100.01"
"Mortality";"Belgium";"Lung";"60-74";"Female";"2020";"99.26"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2004";"397.21"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2005";"385.71"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2006";"370.78"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2007";"378.90"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2008";"359.78"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2009";"354.24"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2010";"357.51"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2011";"351.33"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2012";"360.97"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2013";"346.58"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2014";"350.55"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2015";"351.04"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2016";"327.05"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2017";"335.70"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2018";"335.17"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2019";"324.04"
"Incidence";"Belgium";"Lung";"60-74";"Male";"2020";"312.80"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2004";"312.57"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2005";"326.58"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2006";"318.08"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2007";"300.46"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2008";"296.64"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2009";"281.77"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2010";"289.11"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2011";"270.51"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2012";"257.11"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2013";"251.09"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2014";"261.69"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2015";"234.15"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2016";"232.05"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2017";"211.62"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2018";"202.56"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2019";"194.58"
"Mortality";"Belgium";"Lung";"60-74";"Male";"2020";"182.47"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2004";"93.78"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2005";"93.75"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2006";"101.97"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2007";"103.68"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2008";"97.14"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2009";"96.33"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2010";"110.54"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2011";"114.08"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2012";"100.98"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2013";"106.48"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2014";"119.03"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2015";"109.02"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2016";"111.76"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2017";"113.64"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2018";"114.08"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2019";"122.94"
"Mortality";"Belgium";"Lung";"75-89";"Female";"2020";"118.68"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2004";"571.30"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2005";"549.67"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2006";"541.09"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2007";"536.34"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2008";"527.87"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2009";"524.02"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2010";"550.49"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2011";"536.72"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2012";"535.57"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2013";"536.14"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2014";"526.52"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2015";"507.18"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2016";"479.78"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2017";"491.60"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2018";"499.58"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2019";"479.41"
"Incidence";"Belgium";"Lung";"75-89";"Male";"2020";"458.80"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2004";"78.90"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2005";"81.67"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2006";"80.93"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2007";"88.76"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2008";"80.92"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2009";"90.34"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2010";"100.56"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2011";"102.26"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2012";"102.27"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2013";"102.98"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2014";"120.87"
"Incidence";"Belgium";"Lung";"75-89";"Female";"2015";"120.54"
