"Indicator";"Registry";"Cancer";"Age";"Sex";"Year";"Age-specific Rate"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2005";"1.96"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2006";"1.77"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2007";"1.39"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2008";"1.49"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2009";"1.63"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2010";"1.67"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2011";"1.42"
"Mortality";"Ukraine";"Lung";"30-44";"Female";"2012";"1.41"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2002";"8.68"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2003";"8.17"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2004";"8.83"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2005";"9.07"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2006";"9.74"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2007";"8.78"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2008";"8.84"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2009";"8.71"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2010";"8.89"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2011";"8.43"
"Mortality";"Ukraine";"Lung";"45-59";"Female";"2012";"8.65"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2002";"107.16"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2003";"108.75"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2004";"105.77"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2005";"108.51"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2006";"105.02"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2007";"103.80"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2008";"100.60"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2009";"99.27"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2010";"97.37"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2011";"96.85"
"Incidence";"Ukraine";"Lung";"45-59";"Male";"2012";"96.77"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2002";"12.37"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2003";"12.47"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2004";"13.33"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2005";"12.05"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2006";"13.69"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2007";"12.86"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2008";"12.89"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2009";"12.09"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2010";"13.90"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2011";"13.51"
"Incidence";"Ukraine";"Lung";"45-59";"Female";"2012";"12.75"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2002";"88.05"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2003";"87.03"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2004";"84.54"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2005";"86.09"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2006";"85.32"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2007";"82.08"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2008";"79.67"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2009";"77.22"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2010";"75.23"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2011";"76.53"
"Mortality";"Ukraine";"Lung";"45-59";"Male";"2012";"74.83"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2002";"282.80"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2003";"269.96"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2004";"264.82"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2005";"258.54"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2006";"265.06"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2007";"256.66"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2008";"250.78"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2009";"243.48"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2010";"240.17"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2011";"236.14"
"Mortality";"Ukraine";"Lung";"60-74";"Male";"2012";"241.86"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2002";"26.84"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2003";"26.36"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2004";"26.10"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2005";"24.59"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2006";"25.18"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2007";"24.97"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2008";"24.93"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2009";"26.48"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2010";"24.86"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2011";"26.99"
"Mortality";"Ukraine";"Lung";"60-74";"Female";"2012";"26.98"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2002";"37.76"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2003";"34.07"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2004";"34.59"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2005";"33.34"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2006";"35.51"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2007";"35.68"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2008";"35.45"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2009";"36.02"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2010";"37.06"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2011";"38.80"
"Incidence";"Ukraine";"Lung";"60-74";"Female";"2012";"36.83"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2002";"318.88"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2003";"314.68"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2004";"316.00"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2005";"312.89"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2006";"309.74"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2007";"313.85"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2008";"296.57"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2009";"298.44"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2010";"294.45"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2011";"287.68"
"Incidence";"Ukraine";"Lung";"60-74";"Male";"2012";"284.31"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2002";"37.16"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2003";"36.92"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2004";"36.48"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2005";"32.74"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2006";"31.97"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2007";"29.08"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2008";"30.15"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2009";"28.56"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2010";"29.14"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2011";"29.11"
"Mortality";"Ukraine";"Lung";"75-85+";"Female";"2012";"34.55"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2002";"285.17"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2003";"267.74"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2004";"262.27"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2005";"259.12"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2006";"249.03"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2007";"231.21"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2008";"211.06"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2009";"206.93"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2010";"203.02"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2011";"214.43"
"Mortality";"Ukraine";"Lung";"75-85+";"Male";"2012";"231.71"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2002";"310.67"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2003";"307.44"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2004";"304.44"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2005";"298.29"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2006";"276.84"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2007";"262.04"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2008";"247.70"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2009";"237.43"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2010";"248.04"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2011";"255.56"
"Incidence";"Ukraine";"Lung";"75-85+";"Male";"2012";"269.66"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2002";"45.32"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2003";"47.49"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2004";"44.62"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2005";"45.94"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2006";"43.44"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2007";"40.33"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2008";"41.05"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2009";"40.97"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2010";"40.71"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2011";"42.28"
"Incidence";"Ukraine";"Lung";"75-85+";"Female";"2012";"46.55"

Historical data: Incidence/mortality trends by age
Incidence and mortality, UA Ukraine, Both sexes, Lung, 0 to 85+ years, by 15 years age groups

Source: ECIS - European Cancer Information System
From https://ecis.jrc.ec.europa.eu, accessed on 28-03-2026
(c) European Union, 2026
